symbol,div_type,atr,rr,trades,wr,total_r,avg_r
FUSDT,REG_BEAR,2.0,4.0,10,60.0,19.62,1.962
AERGOUSDT,HID_BEAR,1.0,8.0,21,23.8,21.66,1.031
BBUSDT,HID_BEAR,2.0,6.0,28,46.4,62.03,2.215
MOVEUSDT,REG_BEAR,1.0,4.0,13,30.8,5.9,0.454
AERGOUSDT,HID_BEAR,1.0,9.0,21,23.8,26.66,1.269
MOVEUSDT,REG_BEAR,1.0,5.0,13,30.8,9.9,0.762
AERGOUSDT,HID_BEAR,1.0,10.0,21,23.8,31.66,1.507
BBUSDT,HID_BEAR,2.0,7.0,27,44.4,68.05,2.521
MOVEUSDT,REG_BEAR,1.0,6.0,13,30.8,13.9,1.069
MOVEUSDT,REG_BEAR,1.0,7.0,13,23.1,9.9,0.762
SUSHIUSDT,REG_BEAR,1.0,1.5,17,52.9,3.86,0.227
BBUSDT,HID_BEAR,2.0,8.0,27,40.7,71.05,2.632
MOVEUSDT,REG_BEAR,1.0,8.0,13,23.1,12.9,0.992
SUSHIUSDT,REG_BEAR,1.0,2.0,17,52.9,8.36,0.492
BBUSDT,HID_BEAR,2.0,9.0,27,37.0,72.05,2.669
SUSHIUSDT,REG_BEAR,1.0,3.0,17,47.1,13.36,0.786
FUSDT,HID_BULL,1.0,5.0,10,20.0,1.28,0.128
SUSHIUSDT,REG_BEAR,1.0,4.0,17,41.2,16.36,0.962
AERGOUSDT,HID_BEAR,1.5,4.0,21,23.8,2.44,0.116
MOVEUSDT,REG_BEAR,1.5,1.5,13,53.8,3.77,0.29
FUSDT,HID_BULL,1.0,6.0,10,20.0,3.28,0.328
BBUSDT,HID_BEAR,2.0,10.0,26,34.6,72.09,2.773
MOVEUSDT,REG_BEAR,1.5,2.0,13,53.8,7.27,0.559
SUSHIUSDT,REG_BEAR,1.0,5.0,17,35.3,17.36,1.021
AERGOUSDT,HID_BEAR,1.5,5.0,21,23.8,7.44,0.354
MOVEUSDT,REG_BEAR,1.5,3.0,12,41.7,7.31,0.609
SUSHIUSDT,REG_BEAR,1.0,6.0,17,35.3,23.36,1.374
AERGOUSDT,HID_BEAR,1.5,6.0,21,23.8,12.44,0.592
MOVEUSDT,REG_BEAR,1.5,4.0,12,41.7,12.31,1.026
SUSHIUSDT,REG_BEAR,1.0,7.0,17,35.3,29.36,1.727
UBUSDT,REG_BEAR,1.0,1.5,11,54.5,3.21,0.292
AERGOUSDT,HID_BEAR,1.5,7.0,21,23.8,17.44,0.83
MOVEUSDT,REG_BEAR,1.5,5.0,12,33.3,11.31,0.943
UBUSDT,REG_BEAR,1.0,2.0,10,50.0,4.28,0.428
SUSHIUSDT,REG_BEAR,1.0,8.0,17,35.3,35.36,2.08
MOVEUSDT,REG_BEAR,1.5,6.0,12,25.0,8.31,0.693
AERGOUSDT,HID_BEAR,1.5,8.0,21,23.8,22.44,1.068
UBUSDT,REG_BEAR,1.0,3.0,10,40.0,5.28,0.528
UBUSDT,REG_BEAR,1.0,4.0,10,40.0,9.28,0.928
MOVEUSDT,REG_BEAR,1.5,7.0,12,25.0,11.31,0.943
SUSHIUSDT,REG_BEAR,1.0,9.0,17,29.4,31.36,1.845
AERGOUSDT,HID_BEAR,1.5,9.0,21,23.8,27.44,1.307
UBUSDT,REG_BEAR,1.0,5.0,10,40.0,13.28,1.328
MOVEUSDT,REG_BEAR,1.5,8.0,12,25.0,14.31,1.193
SUSHIUSDT,REG_BEAR,1.0,10.0,17,29.4,36.36,2.139
UBUSDT,REG_BEAR,1.0,6.0,10,40.0,17.28,1.728
AERGOUSDT,HID_BEAR,1.5,10.0,21,23.8,32.44,1.545
MOVEUSDT,REG_BEAR,1.5,9.0,12,25.0,17.31,1.443
UBUSDT,REG_BEAR,1.0,7.0,10,40.0,21.28,2.128
SUSHIUSDT,REG_BEAR,1.5,1.5,17,70.6,11.91,0.7
UBUSDT,REG_BEAR,1.0,8.0,10,40.0,25.28,2.528
MOVEUSDT,REG_BEAR,1.5,10.0,12,25.0,20.31,1.693
UBUSDT,REG_BEAR,1.0,9.0,10,40.0,29.28,2.928
SUSHIUSDT,REG_BEAR,1.5,2.0,17,64.7,14.91,0.877
MOVEUSDT,REG_BEAR,2.0,1.5,13,69.2,8.95,0.689
UBUSDT,REG_BEAR,1.0,10.0,10,40.0,33.28,3.328
SUSHIUSDT,REG_BEAR,1.5,3.0,17,58.8,21.91,1.289
MOVEUSDT,REG_BEAR,2.0,2.0,12,58.3,8.48,0.707
UBUSDT,REG_BEAR,1.5,1.5,10,50.0,2.02,0.202
SUSHIUSDT,REG_BEAR,1.5,4.0,17,58.8,31.91,1.877
MOVEUSDT,REG_BEAR,2.0,3.0,12,50.0,11.48,0.957
UBUSDT,REG_BEAR,1.5,2.0,10,40.0,1.52,0.152
SUSHIUSDT,REG_BEAR,1.5,5.0,17,58.8,41.91,2.465
UBUSDT,REG_BEAR,1.5,3.0,10,40.0,5.52,0.552
AERGOUSDT,HID_BEAR,2.0,4.0,20,25.0,3.95,0.197
FUSDT,HID_BULL,2.0,5.0,10,20.0,1.64,0.164
MOVEUSDT,REG_BEAR,2.0,4.0,12,50.0,17.48,1.457
UBUSDT,REG_BEAR,1.5,4.0,10,40.0,9.52,0.952
FUSDT,HID_BULL,2.0,6.0,10,20.0,3.64,0.364
SUSHIUSDT,REG_BEAR,1.5,6.0,17,52.9,44.91,2.642
MOVEUSDT,REG_BEAR,2.0,5.0,12,41.7,17.48,1.457
AERGOUSDT,HID_BEAR,2.0,5.0,20,25.0,8.95,0.447
UBUSDT,REG_BEAR,1.5,5.0,10,40.0,13.52,1.352
UBUSDT,REG_BEAR,1.5,6.0,10,40.0,17.52,1.752
MOVEUSDT,REG_BEAR,2.0,6.0,11,36.4,16.5,1.5
SUSHIUSDT,REG_BEAR,1.5,7.0,17,47.1,45.91,2.7
AERGOUSDT,HID_BEAR,2.0,6.0,20,25.0,13.95,0.697
UBUSDT,REG_BEAR,1.5,7.0,10,40.0,21.52,2.152
MOVEUSDT,REG_BEAR,2.0,7.0,11,36.4,20.5,1.864
SUSHIUSDT,REG_BEAR,1.5,8.0,17,47.1,53.91,3.171
UBUSDT,REG_BEAR,1.5,8.0,10,40.0,25.52,2.552
AERGOUSDT,HID_BEAR,2.0,7.0,20,25.0,18.95,0.947
MOVEUSDT,REG_BEAR,2.0,8.0,11,36.4,24.5,2.227
UBUSDT,REG_BEAR,1.5,9.0,10,40.0,29.52,2.952
FUSDT,HID_BEAR,1.0,1.5,20,55.0,6.1,0.305
AERGOUSDT,HID_BEAR,2.0,8.0,20,25.0,23.95,1.197
SUSHIUSDT,REG_BEAR,1.5,9.0,17,47.1,61.91,3.642
MOVEUSDT,REG_BEAR,2.0,9.0,11,36.4,28.5,2.591
UBUSDT,REG_BEAR,1.5,10.0,10,40.0,33.52,3.352
SFPUSDT,HID_BULL,2.0,4.0,11,27.3,3.17,0.288
FUSDT,HID_BEAR,1.0,2.0,20,50.0,8.6,0.43
AERGOUSDT,HID_BEAR,2.0,9.0,19,21.1,19.98,1.052
MOVEUSDT,REG_BEAR,2.0,10.0,11,36.4,32.5,2.955
SUSHIUSDT,REG_BEAR,1.5,10.0,17,47.1,69.91,4.112
SFPUSDT,HID_BULL,2.0,5.0,11,27.3,6.17,0.561
UBUSDT,REG_BEAR,2.0,2.0,10,40.0,1.64,0.164
UBUSDT,REG_BEAR,2.0,3.0,10,40.0,5.64,0.564
FUSDT,HID_BEAR,1.0,3.0,20,40.0,10.6,0.53
AERGOUSDT,HID_BEAR,2.0,10.0,19,21.1,23.98,1.262
SUSHIUSDT,REG_BEAR,2.0,1.5,17,70.6,12.18,0.716
ANIMEUSDT,HID_BEAR,1.0,1.5,21,52.4,4.64,0.221
UBUSDT,REG_BEAR,2.0,4.0,10,40.0,9.64,0.964
SUSHIUSDT,REG_BEAR,2.0,2.0,17,64.7,15.18,0.893
UBUSDT,REG_BEAR,2.0,5.0,10,40.0,13.64,1.364
FUSDT,HID_BEAR,1.0,4.0,19,36.8,14.69,0.773
UBUSDT,REG_BEAR,2.0,6.0,10,40.0,17.64,1.764
SUSHIUSDT,REG_BEAR,2.0,3.0,17,58.8,22.18,1.305
FUSDT,HID_BEAR,1.0,5.0,19,36.8,21.69,1.141
UBUSDT,REG_BEAR,2.0,7.0,10,40.0,21.64,2.164
SUSHIUSDT,REG_BEAR,2.0,4.0,17,58.8,32.18,1.893
FUSDT,HID_BEAR,1.0,6.0,19,36.8,28.69,1.51
ANIMEUSDT,HID_BEAR,1.0,4.0,21,28.6,7.14,0.34
SUSHIUSDT,REG_BEAR,2.0,5.0,17,47.1,30.18,1.775
FUSDT,HID_BEAR,1.0,7.0,19,31.6,27.69,1.457
SUSHIUSDT,REG_BEAR,2.0,6.0,17,47.1,38.18,2.246
AAVEUSDT,REG_BEAR,1.0,4.0,17,29.4,6.1,0.359
FUSDT,HID_BEAR,1.0,8.0,19,26.3,24.69,1.299
SFPUSDT,HID_BEAR,1.0,4.0,15,26.7,3.43,0.229
SUSHIUSDT,REG_BEAR,2.0,7.0,17,47.1,46.18,2.716
AAVEUSDT,REG_BEAR,1.0,5.0,17,29.4,11.1,0.653
FUSDT,HID_BEAR,1.0,9.0,19,21.1,19.69,1.036
UBUSDT,HID_BULL,1.0,2.0,17,41.2,3.1,0.182
SUSHIUSDT,REG_BEAR,2.0,8.0,17,41.2,45.18,2.658
AAVEUSDT,REG_BEAR,1.0,6.0,17,29.4,16.1,0.947
SFPUSDT,HID_BEAR,1.0,6.0,15,20.0,4.43,0.296
SUSHIUSDT,REG_BEAR,2.0,9.0,17,35.3,42.18,2.481
AAVEUSDT,REG_BEAR,1.0,7.0,17,29.4,21.1,1.241
SFPUSDT,HID_BEAR,1.0,7.0,15,20.0,7.43,0.496
UBUSDT,HID_BULL,1.0,4.0,17,23.5,2.1,0.123
FUSDT,HID_BEAR,1.5,1.5,20,60.0,9.06,0.453
SUSHIUSDT,REG_BEAR,2.0,10.0,17,35.3,48.18,2.834
AAVEUSDT,REG_BEAR,1.0,8.0,17,29.4,26.1,1.536
SFPUSDT,HID_BEAR,1.0,8.0,15,20.0,10.43,0.696
FUSDT,HID_BEAR,1.5,2.0,20,55.0,12.06,0.603
SFPUSDT,HID_BEAR,1.0,9.0,15,20.0,13.43,0.896
AAVEUSDT,REG_BEAR,1.0,9.0,17,23.5,21.1,1.241
FUSDT,HID_BEAR,1.5,3.0,19,52.6,20.12,1.059
SFPUSDT,HID_BEAR,1.0,10.0,15,20.0,16.43,1.096
AAVEUSDT,REG_BEAR,1.0,10.0,17,23.5,25.1,1.477
ANIMEUSDT,HID_BEAR,1.5,1.5,21,52.4,5.26,0.251
FUSDT,HID_BEAR,1.5,4.0,19,42.1,20.12,1.059
AAVEUSDT,REG_BEAR,1.5,1.5,17,52.9,4.24,0.249
FUSDT,HID_BEAR,1.5,5.0,19,36.8,22.12,1.164
AAVEUSDT,REG_BEAR,1.5,2.0,17,41.2,2.74,0.161
FUSDT,HID_BEAR,1.5,6.0,19,26.3,15.12,0.796
ANIMEUSDT,HID_BEAR,1.5,4.0,20,25.0,3.84,0.192
AAVEUSDT,REG_BEAR,1.5,4.0,17,29.4,6.74,0.396
UBUSDT,HID_BULL,1.5,1.5,17,52.9,4.9,0.288
FUSDT,HID_BEAR,1.5,7.0,19,21.1,12.12,0.638
SFPUSDT,HID_BEAR,1.5,5.0,15,20.0,1.96,0.13
ANIMEUSDT,HID_BEAR,1.5,5.0,20,25.0,8.84,0.442
AAVEUSDT,REG_BEAR,1.5,5.0,17,29.4,11.74,0.69
UBUSDT,HID_BULL,1.5,2.0,17,47.1,6.4,0.376
SFPUSDT,HID_BEAR,1.5,6.0,15,20.0,4.96,0.33
FUSDT,HID_BEAR,1.5,8.0,19,21.1,16.12,0.849
ANIMEUSDT,HID_BEAR,1.5,6.0,20,25.0,13.84,0.692
AAVEUSDT,REG_BEAR,1.5,6.0,17,23.5,9.74,0.573
SFPUSDT,HID_BEAR,1.5,7.0,15,20.0,7.96,0.53
FUSDT,HID_BEAR,1.5,9.0,19,21.1,20.12,1.059
ANIMEUSDT,HID_BEAR,1.5,7.0,20,25.0,18.84,0.942
AAVEUSDT,REG_BEAR,1.5,7.0,17,23.5,13.74,0.808
SFPUSDT,HID_BEAR,1.5,8.0,15,20.0,10.96,0.73
UBUSDT,HID_BULL,1.5,4.0,17,35.3,12.4,0.729
SFPUSDT,HID_BEAR,1.5,9.0,15,20.0,13.96,0.93
FUSDT,HID_BEAR,1.5,10.0,19,21.1,24.12,1.27
AAVEUSDT,REG_BEAR,1.5,8.0,17,23.5,17.74,1.043
ANIMEUSDT,HID_BEAR,1.5,8.0,20,25.0,23.84,1.192
UBUSDT,HID_BULL,1.5,5.0,17,29.4,12.4,0.729
SFPUSDT,HID_BEAR,1.5,10.0,15,20.0,16.96,1.13
FUSDT,HID_BEAR,2.0,1.5,20,60.0,9.3,0.465
AAVEUSDT,REG_BEAR,1.5,9.0,17,23.5,21.74,1.279
UBUSDT,HID_BULL,1.5,6.0,17,29.4,17.4,1.023
ANIMEUSDT,HID_BEAR,1.5,9.0,20,25.0,28.84,1.442
OPENUSDT,REG_BEAR,1.0,5.0,19,21.1,3.66,0.193
AAVEUSDT,REG_BEAR,1.5,10.0,17,23.5,25.74,1.514
FUSDT,HID_BEAR,2.0,2.0,19,57.9,13.34,0.702
UBUSDT,HID_BULL,1.5,7.0,17,29.4,22.4,1.318
OPENUSDT,REG_BEAR,1.0,6.0,19,21.1,7.66,0.403
ANIMEUSDT,HID_BEAR,1.5,10.0,20,25.0,33.84,1.692
AAVEUSDT,REG_BEAR,2.0,1.5,17,52.9,4.55,0.268
FUSDT,HID_BEAR,2.0,3.0,19,47.4,16.34,0.86
UBUSDT,HID_BULL,1.5,8.0,17,29.4,27.4,1.612
OPENUSDT,REG_BEAR,1.0,7.0,19,21.1,11.66,0.614
AAVEUSDT,REG_BEAR,2.0,2.0,17,41.2,3.05,0.18
FUSDT,HID_BEAR,2.0,4.0,19,47.4,25.34,1.334
SUSHIUSDT,HID_BEAR,1.0,5.0,23,21.7,4.79,0.208
OPENUSDT,REG_BEAR,1.0,8.0,19,21.1,15.66,0.824
SFPUSDT,HID_BEAR,2.0,5.0,15,20.0,2.22,0.148
ANIMEUSDT,HID_BEAR,2.0,2.0,20,40.0,3.13,0.156
FUSDT,HID_BEAR,2.0,5.0,19,26.3,10.34,0.544
SFPUSDT,HID_BEAR,2.0,6.0,15,20.0,5.22,0.348
OPENUSDT,REG_BEAR,1.0,9.0,19,21.1,19.66,1.035
SUSHIUSDT,HID_BEAR,1.0,6.0,23,21.7,9.79,0.426
UBUSDT,HID_BULL,2.0,1.5,17,47.1,2.55,0.15
AAVEUSDT,REG_BEAR,2.0,4.0,17,35.3,12.05,0.709
SFPUSDT,HID_BEAR,2.0,7.0,15,20.0,8.22,0.548
ANIMEUSDT,HID_BEAR,2.0,4.0,20,30.0,9.13,0.456
FUSDT,HID_BEAR,2.0,6.0,19,26.3,15.34,0.808
OPENUSDT,REG_BEAR,1.0,10.0,19,21.1,23.66,1.245
SUSHIUSDT,HID_BEAR,1.0,7.0,23,21.7,14.79,0.643
UBUSDT,HID_BULL,2.0,2.0,17,41.2,3.55,0.209
SFPUSDT,HID_BEAR,2.0,8.0,15,20.0,11.22,0.748
AAVEUSDT,REG_BEAR,2.0,5.0,17,29.4,12.05,0.709
ANIMEUSDT,HID_BEAR,2.0,5.0,20,25.0,9.13,0.456
OPENUSDT,REG_BEAR,1.5,1.5,19,47.4,2.61,0.137
FUSDT,HID_BEAR,2.0,7.0,19,26.3,20.34,1.071
SFPUSDT,HID_BEAR,2.0,9.0,15,20.0,14.22,0.948
AAVEUSDT,REG_BEAR,2.0,6.0,17,29.4,17.05,1.003
ANIMEUSDT,HID_BEAR,2.0,6.0,20,25.0,14.13,0.706
FUSDT,HID_BEAR,2.0,8.0,18,22.2,17.36,0.964
OPENUSDT,REG_BEAR,1.5,2.0,19,42.1,4.11,0.216
SFPUSDT,HID_BEAR,2.0,10.0,15,20.0,17.22,1.148
UBUSDT,HID_BULL,2.0,4.0,17,35.3,12.55,0.738
AAVEUSDT,REG_BEAR,2.0,7.0,17,23.5,14.05,0.827
ANIMEUSDT,HID_BEAR,2.0,7.0,20,25.0,19.13,0.956
OPENUSDT,REG_BEAR,1.5,3.0,19,42.1,12.11,0.637
UBUSDT,HID_BULL,2.0,5.0,17,29.4,12.55,0.738
AAVEUSDT,REG_BEAR,2.0,8.0,17,23.5,18.05,1.062
ANIMEUSDT,HID_BEAR,2.0,8.0,20,20.0,15.13,0.756
OPENUSDT,REG_BEAR,1.5,4.0,19,36.8,15.11,0.795
UBUSDT,HID_BULL,2.0,6.0,17,29.4,17.55,1.032
ANIMEUSDT,HID_BEAR,2.0,9.0,20,20.0,19.13,0.956
AAVEUSDT,REG_BEAR,2.0,9.0,17,23.5,22.05,1.297
OPENUSDT,REG_BEAR,1.5,5.0,19,31.6,16.11,0.848
AAVEUSDT,REG_BEAR,2.0,10.0,17,23.5,26.05,1.532
ANIMEUSDT,HID_BEAR,2.0,10.0,20,20.0,23.13,1.156
OPENUSDT,REG_BEAR,1.5,6.0,19,31.6,22.11,1.164
OPENUSDT,REG_BEAR,1.5,7.0,19,31.6,28.11,1.479
OPENUSDT,REG_BEAR,1.5,8.0,19,31.6,34.11,1.795
SUSHIUSDT,HID_BEAR,1.5,4.0,23,26.1,5.53,0.24
AAVEUSDT,HID_BULL,1.0,5.0,13,23.1,3.65,0.28
OPENUSDT,REG_BEAR,1.5,9.0,19,31.6,40.11,2.111
OPENUSDT,REG_BEAR,1.5,10.0,18,27.8,36.12,2.007
OPENUSDT,REG_BEAR,2.0,1.5,19,63.2,10.33,0.544
OPENUSDT,REG_BEAR,2.0,2.0,19,63.2,16.33,0.859
OPENUSDT,REG_BEAR,2.0,3.0,19,57.9,24.33,1.281
SXPUSDT,REG_BEAR,1.0,5.0,13,23.1,3.78,0.291
OPENUSDT,REG_BEAR,2.0,4.0,19,52.6,30.33,1.596
MOVEUSDT,HID_BEAR,2.0,4.0,25,24.0,3.87,0.155
OPENUSDT,REG_BEAR,2.0,5.0,19,47.4,34.33,1.807
MOVEUSDT,HID_BEAR,2.0,5.0,25,24.0,9.87,0.395
OPENUSDT,REG_BEAR,2.0,6.0,19,47.4,43.33,2.281
BANDUSDT,REG_BEAR,1.0,1.5,12,50.0,1.89,0.157
MOVEUSDT,HID_BEAR,2.0,6.0,25,24.0,15.87,0.635
BANDUSDT,REG_BEAR,1.0,2.0,12,50.0,4.89,0.407
OPENUSDT,REG_BEAR,2.0,7.0,19,47.4,52.33,2.754
BANDUSDT,REG_BEAR,1.0,3.0,12,50.0,10.89,0.907
OPENUSDT,REG_BEAR,2.0,8.0,17,41.2,45.36,2.668
BANDUSDT,REG_BEAR,1.0,4.0,12,50.0,16.89,1.407
MOVEUSDT,HID_BEAR,2.0,7.0,25,24.0,21.87,0.875
BANDUSDT,REG_BEAR,1.0,5.0,12,50.0,22.89,1.907
OPENUSDT,REG_BEAR,2.0,9.0,17,41.2,52.36,3.08
BANDUSDT,REG_BEAR,1.0,6.0,12,50.0,28.89,2.407
MOVEUSDT,HID_BEAR,2.0,8.0,25,24.0,27.87,1.115
BANDUSDT,REG_BEAR,1.0,7.0,12,50.0,34.89,2.907
OPENUSDT,REG_BEAR,2.0,10.0,16,37.5,49.38,3.086
BANDUSDT,REG_BEAR,1.0,8.0,12,50.0,40.89,3.407
SXPUSDT,REG_BEAR,1.5,5.0,13,23.1,4.19,0.322
BANDUSDT,REG_BEAR,1.0,9.0,12,41.7,36.89,3.074
MOVEUSDT,HID_BEAR,2.0,9.0,25,24.0,33.87,1.355
SXPUSDT,REG_BEAR,1.5,6.0,13,23.1,7.19,0.553
BANDUSDT,REG_BEAR,1.5,1.5,12,58.3,4.76,0.397
MOVEUSDT,HID_BEAR,2.0,10.0,25,20.0,28.87,1.155
BANDUSDT,REG_BEAR,1.5,2.0,12,58.3,8.26,0.688
BANDUSDT,REG_BEAR,1.5,3.0,12,50.0,11.26,0.938
BANDUSDT,REG_BEAR,1.5,4.0,12,50.0,17.26,1.438
BANDUSDT,REG_BEAR,1.5,5.0,12,50.0,23.26,1.938
AAVEUSDT,HID_BEAR,1.0,1.5,23,56.5,6.84,0.297
BANDUSDT,REG_BEAR,1.5,6.0,12,41.7,22.26,1.855
OPENUSDT,HID_BEAR,1.0,4.0,20,30.0,8.55,0.427
OPENUSDT,HID_BEAR,1.0,5.0,20,30.0,14.55,0.727
SXPUSDT,REG_BEAR,2.0,4.0,13,23.1,1.39,0.107
OPENUSDT,HID_BEAR,1.0,6.0,20,20.0,6.55,0.327
BANDUSDT,REG_BEAR,2.0,1.5,12,58.3,4.94,0.412
AAVEUSDT,HID_BEAR,1.0,4.0,23,34.8,14.34,0.623
BANDUSDT,REG_BEAR,2.0,2.0,12,50.0,5.44,0.454
OPENUSDT,HID_BEAR,1.0,7.0,20,20.0,10.55,0.527
AAVEUSDT,HID_BEAR,1.0,5.0,23,34.8,22.34,0.971
BANDUSDT,REG_BEAR,2.0,3.0,12,50.0,11.44,0.954
OPENUSDT,HID_BEAR,1.0,8.0,20,20.0,14.55,0.727
BANDUSDT,REG_BEAR,2.0,4.0,12,50.0,17.44,1.454
AAVEUSDT,HID_BEAR,1.0,6.0,23,34.8,30.34,1.319
OPENUSDT,HID_BEAR,1.0,9.0,20,20.0,18.55,0.927
BANDUSDT,REG_BEAR,2.0,5.0,12,33.3,11.44,0.954
BANDUSDT,REG_BEAR,2.0,6.0,12,33.3,15.44,1.287
OPENUSDT,HID_BEAR,1.0,10.0,20,20.0,22.55,1.127
AAVEUSDT,HID_BEAR,1.0,7.0,23,34.8,38.34,1.667
BANDUSDT,REG_BEAR,2.0,7.0,12,33.3,19.44,1.62
AAVEUSDT,HID_BEAR,1.0,8.0,23,34.8,46.34,2.015
BANDUSDT,REG_BEAR,2.0,8.0,12,25.0,14.44,1.204
BANDUSDT,REG_BEAR,2.0,9.0,12,25.0,17.44,1.454
AAVEUSDT,HID_BEAR,1.0,9.0,23,34.8,54.34,2.362
BANDUSDT,REG_BEAR,2.0,10.0,12,25.0,20.44,1.704
AAVEUSDT,HID_BEAR,1.0,10.0,23,30.4,51.34,2.232
OPENUSDT,HID_BEAR,1.5,5.0,20,20.0,3.03,0.152
OPENUSDT,HID_BEAR,1.5,6.0,20,20.0,7.03,0.352
OPENUSDT,HID_BEAR,1.5,7.0,20,20.0,11.03,0.552
OPENUSDT,HID_BEAR,1.5,8.0,20,20.0,15.03,0.752
AAVEUSDT,HID_BEAR,1.5,4.0,23,34.8,15.22,0.662
OPENUSDT,HID_BEAR,1.5,9.0,20,20.0,19.03,0.952
AAVEUSDT,HID_BEAR,1.5,5.0,23,34.8,23.22,1.01
OPENUSDT,HID_BEAR,1.5,10.0,20,20.0,23.03,1.152
AAVEUSDT,HID_BEAR,1.5,6.0,23,34.8,31.22,1.358
AAVEUSDT,HID_BEAR,1.5,7.0,23,30.4,31.22,1.358
AAVEUSDT,HID_BEAR,1.5,8.0,23,30.4,38.22,1.662
AAVEUSDT,HID_BEAR,1.5,9.0,23,30.4,45.22,1.966
OPENUSDT,HID_BEAR,2.0,5.0,20,20.0,3.27,0.164
10000ELONUSDT,REG_BEAR,1.0,4.0,13,30.8,5.69,0.438
AAVEUSDT,HID_BEAR,1.5,10.0,23,30.4,52.22,2.271
OPENUSDT,HID_BEAR,2.0,6.0,20,20.0,7.27,0.364
10000ELONUSDT,REG_BEAR,1.0,5.0,13,30.8,9.69,0.746
SXPUSDT,HID_BEAR,1.0,4.0,12,25.0,1.58,0.132
10000ELONUSDT,REG_BEAR,1.0,6.0,13,30.8,13.69,1.053
OPENUSDT,HID_BEAR,2.0,7.0,20,20.0,11.27,0.564
SXPUSDT,HID_BEAR,1.0,5.0,12,25.0,4.58,0.382
10000ELONUSDT,REG_BEAR,1.0,7.0,13,30.8,17.69,1.361
OPENUSDT,HID_BEAR,2.0,8.0,20,20.0,15.27,0.764
10000ELONUSDT,REG_BEAR,1.0,8.0,13,30.8,21.69,1.669
10000ELONUSDT,REG_BEAR,1.0,9.0,13,30.8,25.69,1.976
OPENUSDT,HID_BEAR,2.0,9.0,20,20.0,19.27,0.964
10000ELONUSDT,REG_BEAR,1.0,10.0,13,30.8,29.69,2.284
OPENUSDT,HID_BEAR,2.0,10.0,20,20.0,23.27,1.164
AAVEUSDT,HID_BEAR,2.0,4.0,23,39.1,20.67,0.899
10000ELONUSDT,REG_BEAR,1.5,2.0,13,46.2,4.13,0.318
AAVEUSDT,HID_BEAR,2.0,5.0,23,34.8,23.67,1.029
10000ELONUSDT,REG_BEAR,1.5,4.0,13,38.5,11.13,0.856
AAVEUSDT,HID_BEAR,2.0,6.0,23,34.8,31.67,1.377
10000ELONUSDT,REG_BEAR,1.5,5.0,13,38.5,16.13,1.241
AAVEUSDT,HID_BEAR,2.0,7.0,22,31.8,32.7,1.486
10000ELONUSDT,REG_BEAR,1.5,6.0,13,38.5,21.13,1.625
10000ELONUSDT,REG_BEAR,1.5,7.0,13,38.5,26.13,2.01
AAVEUSDT,HID_BEAR,2.0,8.0,22,31.8,39.7,1.805
10000ELONUSDT,REG_BEAR,1.5,8.0,13,30.8,22.13,1.702
10000ELONUSDT,REG_BEAR,1.5,9.0,13,30.8,26.13,2.01
AAVEUSDT,HID_BEAR,2.0,9.0,21,28.6,37.74,1.797
10000ELONUSDT,REG_BEAR,1.5,10.0,13,30.8,30.13,2.318
10000ELONUSDT,REG_BEAR,2.0,1.5,13,46.2,1.35,0.104
AAVEUSDT,HID_BEAR,2.0,10.0,21,28.6,43.74,2.083
10000ELONUSDT,REG_BEAR,2.0,2.0,13,46.2,4.35,0.334
SXPUSDT,HID_BEAR,2.0,1.5,12,50.0,2.29,0.191
10000ELONUSDT,REG_BEAR,2.0,3.0,13,46.2,10.35,0.796
SXPUSDT,HID_BEAR,2.0,2.0,12,41.7,2.29,0.191
10000ELONUSDT,REG_BEAR,2.0,4.0,13,46.2,16.35,1.257
SXPUSDT,HID_BEAR,2.0,3.0,12,41.7,7.29,0.607
10000ELONUSDT,REG_BEAR,2.0,5.0,13,46.2,22.35,1.719
SXPUSDT,HID_BEAR,2.0,4.0,12,41.7,12.29,1.024
10000ELONUSDT,REG_BEAR,2.0,6.0,13,38.5,21.35,1.642
SXPUSDT,HID_BEAR,2.0,5.0,12,41.7,17.29,1.441
10000ELONUSDT,REG_BEAR,2.0,7.0,13,38.5,26.35,2.027
INUSDT,HID_BULL,1.0,1.5,15,60.0,6.63,0.442
SXPUSDT,HID_BEAR,2.0,6.0,12,41.7,22.29,1.857
INUSDT,HID_BULL,1.0,2.0,15,60.0,11.13,0.742
10000ELONUSDT,REG_BEAR,2.0,8.0,13,38.5,31.35,2.411
INUSDT,HID_BULL,1.0,3.0,15,60.0,20.13,1.342
SXPUSDT,HID_BEAR,2.0,7.0,12,41.7,27.29,2.274
10000ELONUSDT,REG_BEAR,2.0,9.0,12,33.3,27.39,2.283
INUSDT,HID_BULL,1.0,4.0,15,60.0,29.13,1.942
10000ELONUSDT,REG_BEAR,2.0,10.0,12,33.3,31.39,2.616
SXPUSDT,HID_BEAR,2.0,8.0,12,41.7,32.29,2.691
INUSDT,HID_BULL,1.0,5.0,15,60.0,38.13,2.542
ORDERUSDT,HID_BULL,1.0,2.0,10,40.0,1.46,0.146
SXPUSDT,HID_BEAR,2.0,9.0,12,41.7,37.29,3.107
VELOUSDT,HID_BEAR,1.0,1.5,19,52.6,4.43,0.233
INUSDT,HID_BULL,1.0,6.0,15,53.3,40.13,2.675
