symbol,type,side,r,exit,max_r,bars,timestamp
TIAUSDT,hidden_bearish,short,2.339211136890941,trailed,2.996519721577715,2,2025-12-15 13:00:00
TIAUSDT,hidden_bearish,short,-1.0,loss,0.0,2,2025-12-16 07:00:00
INJUSDT,hidden_bearish,short,0.6137931034482619,trailed,1.2327586206896304,2,2025-10-03 04:00:00
INJUSDT,hidden_bearish,short,0.8632653061224506,trailed,1.1632653061224527,4,2025-10-05 16:00:00
INJUSDT,hidden_bearish,short,0.9447112635791899,trailed,1.2447112635791886,4,2025-10-16 05:00:00
INJUSDT,hidden_bearish,short,0.8578947368420868,trailed,1.710526315789449,2,2025-10-19 03:00:00
INJUSDT,hidden_bearish,short,1.5873239436619813,trailed,1.8873239436619837,3,2025-10-19 21:00:00
INJUSDT,hidden_bearish,short,0.5064516129032333,trailed,0.8064516129032353,2,2025-10-25 08:00:00
INJUSDT,hidden_bearish,short,3.0,tp,3.096774193548391,1,2025-10-31 14:00:00
INJUSDT,hidden_bearish,short,0.4848101265822857,trailed,0.7848101265822846,3,2025-11-01 03:00:00
INJUSDT,hidden_bearish,short,0.4142857142857137,trailed,0.8045112781954868,2,2025-11-04 11:00:00
INJUSDT,hidden_bearish,short,0.45285171102661437,trailed,0.7528517110266144,22,2025-11-05 03:00:00
INJUSDT,hidden_bearish,short,0.5365384615384575,trailed,1.096153846153844,2,2025-11-09 07:00:00
INJUSDT,hidden_bearish,short,-1.0,loss,0.3157894736842091,1,2025-11-18 13:00:00
INJUSDT,hidden_bearish,short,1.477777777777774,trailed,2.4861111111111005,2,2025-11-23 21:00:00
INJUSDT,hidden_bearish,short,3.0,tp,4.000000000000026,1,2025-11-27 01:00:00
INJUSDT,hidden_bearish,short,3.0,tp,7.985531441291059,1,2025-11-28 14:00:00
INJUSDT,hidden_bearish,short,-1.0,loss,0.0,4,2025-12-01 20:00:00
INJUSDT,hidden_bearish,short,1.2853658536585189,trailed,1.5853658536585102,2,2025-12-13 12:00:00
INJUSDT,hidden_bearish,short,0.518181818181816,trailed,1.9999999999999731,2,2025-12-16 10:00:00
DYDXUSDT,hidden_bearish,short,0.6749999999999945,trailed,0.9749999999999889,2,2025-09-30 23:00:00
DYDXUSDT,hidden_bearish,short,-1.0,loss,0.0,1,2025-10-05 00:00:00
DYDXUSDT,hidden_bearish,short,0.7210526315789332,trailed,1.0210526315789332,3,2025-10-08 08:00:00
DYDXUSDT,hidden_bearish,short,0.4870370370370293,trailed,0.7870370370370303,5,2025-10-09 22:00:00
DYDXUSDT,hidden_bearish,short,-1.0,loss,0.691780821917808,63,2025-10-17 11:00:00
DYDXUSDT,hidden_bearish,short,1.2789473684210708,trailed,1.5789473684210664,3,2025-10-19 03:00:00
DYDXUSDT,hidden_bearish,short,3.0,tp,3.875,1,2025-10-31 14:00:00
DYDXUSDT,hidden_bearish,short,-1.0,loss,0.26530612244897783,1,2025-11-04 12:00:00
DYDXUSDT,hidden_bearish,short,0.9962962962962995,trailed,1.296296296296298,4,2025-11-08 02:00:00
DYDXUSDT,hidden_bearish,short,0.5888888888888778,trailed,0.8888888888888855,2,2025-11-08 20:00:00
DYDXUSDT,hidden_bearish,short,0.5795180722891629,trailed,0.8795180722891628,3,2025-11-15 13:00:00
DYDXUSDT,hidden_bearish,short,2.026530612244879,trailed,2.3265306122448837,2,2025-11-17 12:00:00
DYDXUSDT,hidden_bearish,short,2.3956521739130126,trailed,3.434782608695612,2,2025-11-23 21:00:00
DYDXUSDT,hidden_bearish,short,0.5421052631578854,trailed,0.8947368421052535,2,2025-11-29 11:00:00
DYDXUSDT,hidden_bearish,short,1.1499999999999972,trailed,2.099999999999989,2,2025-11-30 09:00:00
DYDXUSDT,hidden_bearish,short,-1.0,loss,0.6153846153846351,1,2025-12-13 23:00:00
DYDXUSDT,hidden_bearish,short,-1.0,loss,0.07499999999999861,2,2025-12-16 07:00:00
ETHFIUSDT,hidden_bearish,short,0.5190702588483888,trailed,0.9503433703116725,4,2025-10-08 08:00:00
ETHFIUSDT,hidden_bearish,short,0.9831325301204917,trailed,1.9819277108433888,2,2025-10-08 18:00:00
ETHFIUSDT,hidden_bearish,short,0.613544668587898,trailed,0.9135446685878993,6,2025-10-10 01:00:00
ETHFIUSDT,hidden_bearish,short,2.3185567010309835,trailed,6.154639175257855,2,2025-10-16 06:00:00
ETHFIUSDT,hidden_bearish,short,2.518713450292423,trailed,2.830409356725164,2,2025-10-20 14:00:00
ETHFIUSDT,hidden_bearish,short,-1.0,loss,0.4132189707366279,9,2025-10-28 02:00:00
ETHFIUSDT,hidden_bearish,short,0.5287153652392963,trailed,0.8287153652392956,4,2025-11-03 09:00:00
ETHFIUSDT,hidden_bearish,short,0.7399999999999992,trailed,1.4799999999999984,2,2025-11-09 07:00:00
ETHFIUSDT,hidden_bearish,short,0.42289156626506175,trailed,0.7228915662650607,4,2025-11-11 22:00:00
ETHFIUSDT,hidden_bearish,short,0.5541176470588228,trailed,0.8541176470588239,6,2025-11-15 03:00:00
ETHFIUSDT,hidden_bearish,short,-1.0,loss,0.5154639175257715,3,2025-11-17 07:00:00
ETHFIUSDT,hidden_bearish,short,0.4993630573248419,trailed,0.7993630573248416,8,2025-11-22 16:00:00
ETHFIUSDT,hidden_bearish,short,1.4391304347826044,trailed,1.739130434782606,2,2025-11-23 15:00:00
ETHFIUSDT,hidden_bearish,short,2.3425374586495527,trailed,2.642537458649558,2,2025-11-27 01:00:00
ETHFIUSDT,hidden_bearish,short,0.733333333333326,trailed,1.2799999999999985,2,2025-12-05 08:00:00
ENAUSDT,hidden_bearish,short,3.0,tp,4.238095238095127,1,2025-10-07 04:00:00
ENAUSDT,hidden_bearish,short,0.9312138728323713,trailed,1.277456647398842,3,2025-10-20 13:00:00
ENAUSDT,hidden_bearish,short,0.4602739726027402,trailed,0.972602739726031,5,2025-10-21 07:00:00
ENAUSDT,hidden_bearish,short,0.751948051948043,trailed,1.766233766233757,3,2025-10-29 10:00:00
ENAUSDT,hidden_bearish,short,0.950000000000001,trailed,1.3583333333333352,3,2025-10-29 20:00:00
ENAUSDT,hidden_bearish,short,3.0,tp,3.1710526315789505,1,2025-11-01 19:00:00
ENAUSDT,hidden_bearish,short,1.005555555555556,trailed,1.8611111111111158,2,2025-11-04 14:00:00
ENAUSDT,hidden_bearish,short,0.6411764705882173,trailed,1.8235294117646834,2,2025-11-08 23:00:00
ENAUSDT,hidden_bearish,short,0.5545454545454536,trailed,1.0727272727272747,2,2025-11-09 09:00:00
ENAUSDT,hidden_bearish,short,1.7633373934226542,trailed,2.4470158343483543,5,2025-11-13 13:00:00
ENAUSDT,hidden_bearish,short,0.4927927927927956,trailed,0.7927927927927956,3,2025-11-14 14:00:00
ENAUSDT,hidden_bearish,short,0.47205882352940964,trailed,0.7720588235294106,9,2025-11-22 04:00:00
ENAUSDT,hidden_bearish,short,1.265217391304348,trailed,1.5652173913043468,2,2025-11-27 01:00:00
ENAUSDT,hidden_bearish,short,-1.0,loss,0.5659574468085083,13,2025-11-29 11:00:00
ENAUSDT,hidden_bearish,short,3.0,tp,3.0606060606060623,1,2025-12-02 06:00:00
ENAUSDT,hidden_bearish,short,0.757692307692302,trailed,1.1923076923076803,2,2025-12-05 02:00:00
SOMIUSDT,hidden_bearish,short,0.6399585921325049,trailed,1.2836438923395455,2,2025-10-02 09:00:00
SOMIUSDT,hidden_bearish,short,-1.0,loss,0.6404761904761881,8,2025-10-03 15:00:00
SOMIUSDT,hidden_bearish,short,0.7985401459853951,trailed,1.0985401459853943,3,2025-10-07 21:00:00
SOMIUSDT,hidden_bearish,short,0.8895424836601326,trailed,2.915032679738564,2,2025-10-16 06:00:00
SOMIUSDT,hidden_bearish,short,0.524175824175824,trailed,0.8241758241758251,2,2025-10-17 13:00:00
SOMIUSDT,hidden_bearish,short,1.5103448275861933,trailed,1.810344827586195,2,2025-10-19 22:00:00
SOMIUSDT,hidden_bearish,short,0.6173553719008246,trailed,0.9669421487603296,2,2025-10-28 13:00:00
SOMIUSDT,hidden_bearish,short,1.372897196261682,trailed,1.7476635514018708,3,2025-10-29 20:00:00
SOMIUSDT,hidden_bearish,short,0.75,trailed,1.05,3,2025-11-09 07:00:00
SOMIUSDT,hidden_bearish,short,0.48740157480315227,trailed,0.7952755905511816,5,2025-11-13 09:00:00
SOMIUSDT,hidden_bearish,short,1.1074074074074123,trailed,1.9351851851851922,17,2025-11-19 23:00:00
SOMIUSDT,hidden_bearish,short,0.6323770491803284,trailed,0.9323770491803296,3,2025-12-01 14:00:00
SOMIUSDT,hidden_bearish,short,-1.0,loss,0.05043227665706053,25,2025-12-08 01:00:00
TNSRUSDT,hidden_bearish,short,-1.0,loss,0.22399999999999842,7,2025-10-03 07:00:00
TNSRUSDT,hidden_bearish,short,-1.0,loss,0.10769230769231079,1,2025-10-05 00:00:00
TNSRUSDT,hidden_bearish,short,2.4500000000000193,trailed,5.625000000000039,2,2025-10-16 12:00:00
TNSRUSDT,hidden_bearish,short,0.4440476190476173,trailed,0.8928571428571483,2,2025-10-22 13:00:00
TNSRUSDT,hidden_bearish,short,0.620454545454531,trailed,0.9204545454545295,2,2025-10-25 08:00:00
TNSRUSDT,hidden_bearish,short,0.919512195121947,trailed,1.2195121951219503,2,2025-10-28 13:00:00
TNSRUSDT,hidden_bearish,short,3.0,tp,3.7234042553191666,1,2025-10-29 17:00:00
TNSRUSDT,hidden_bearish,short,0.4021276595744702,trailed,0.7021276595744665,2,2025-11-04 01:00:00
TNSRUSDT,hidden_bearish,short,1.3139240506329037,trailed,1.6139240506329042,3,2025-11-04 22:00:00
TNSRUSDT,hidden_bearish,short,1.4191011235955218,trailed,1.7191011235955194,5,2025-11-15 03:00:00
TNSRUSDT,hidden_bearish,short,0.4710843373493897,trailed,1.156626506024085,2,2025-11-15 13:00:00
TNSRUSDT,hidden_bearish,short,0.9784810126582238,trailed,3.6835443037974764,2,2025-11-18 16:00:00
TNSRUSDT,hidden_bearish,short,0.41452649320552043,trailed,0.7145264932055204,4,2025-11-23 02:00:00
TNSRUSDT,hidden_bearish,short,0.4397698209718663,trailed,0.7615089514066473,8,2025-11-25 04:00:00
TNSRUSDT,hidden_bearish,short,0.5616363636363627,trailed,0.8616363636363618,9,2025-11-28 15:00:00
TNSRUSDT,hidden_bearish,short,-1.0,loss,0.25798079418634906,2,2025-11-29 21:00:00
TNSRUSDT,hidden_bearish,short,-1.0,loss,0.06321493076459857,6,2025-12-02 08:00:00
TNSRUSDT,hidden_bearish,short,0.4168674698795165,trailed,0.7168674698795153,2,2025-12-04 05:00:00
TNSRUSDT,hidden_bearish,short,0.9215189873417642,trailed,1.689873417721513,6,2025-12-07 15:00:00
TNSRUSDT,hidden_bearish,short,0.5521739130434823,trailed,0.852173913043481,2,2025-12-08 03:00:00
TNSRUSDT,hidden_bearish,short,1.0108829568788513,trailed,1.3108829568788496,8,2025-12-08 13:00:00
TNSRUSDT,hidden_bearish,short,0.6886313948404011,trailed,1.2916484477481436,2,2025-12-10 19:00:00
TNSRUSDT,hidden_bearish,short,0.5132295719844436,trailed,0.8132295719844426,5,2025-12-15 04:00:00
TNSRUSDT,hidden_bearish,short,-1.0,loss,0.6461538461538471,6,2025-12-15 23:00:00
MMTUSDT,hidden_bearish,short,0.9468085106382944,trailed,1.48085106382978,2,2025-11-09 03:00:00
MMTUSDT,hidden_bearish,short,0.9710280373831797,trailed,1.5000000000000027,4,2025-11-09 20:00:00
MMTUSDT,hidden_bearish,short,1.5160919540229871,trailed,1.8160919540229867,2,2025-11-13 12:00:00
MMTUSDT,hidden_bearish,short,0.41034946236558917,trailed,0.7103494623655895,2,2025-11-14 10:00:00
MMTUSDT,hidden_bearish,short,1.2217391304347867,trailed,1.5217391304347854,2,2025-11-17 11:00:00
MMTUSDT,hidden_bearish,short,1.493650793650794,trailed,1.7936507936507944,2,2025-11-23 23:00:00
MMTUSDT,hidden_bearish,short,0.43195876288660134,trailed,0.7319587628865984,2,2025-11-27 07:00:00
MMTUSDT,hidden_bearish,short,0.8071428571428574,trailed,1.1785714285714288,4,2025-11-29 20:00:00
MMTUSDT,hidden_bearish,short,-1.0,loss,0.9717444717444749,2,2025-12-04 12:00:00
MMTUSDT,hidden_bearish,short,0.43333333333333457,trailed,1.1333333333333309,3,2025-12-09 05:00:00
MMTUSDT,hidden_bearish,short,-1.0,loss,0.0,7,2025-12-16 13:00:00
SUSDT,hidden_bearish,short,1.6999999999999964,trailed,2.02222222222222,2,2025-10-04 13:00:00
SUSDT,hidden_bearish,short,1.2714285714285656,trailed,3.535714285714287,2,2025-10-16 06:00:00
SUSDT,hidden_bearish,short,2.55714285714286,trailed,2.9285714285714364,3,2025-10-20 13:00:00
SUSDT,hidden_bearish,short,0.4270029673590539,trailed,0.7270029673590521,2,2025-10-22 13:00:00
SUSDT,hidden_bearish,short,1.0599999999999934,trailed,1.7199999999999978,2,2025-10-24 12:00:00
SUSDT,hidden_bearish,short,0.8388888888888912,trailed,1.1388888888888913,4,2025-11-04 01:00:00
SUSDT,hidden_bearish,short,0.5183716075156584,trailed,0.8183716075156573,6,2025-11-14 06:00:00
SUSDT,hidden_bearish,short,0.4272727272727188,trailed,1.8181818181817906,2,2025-11-15 13:00:00
SUSDT,hidden_bearish,short,0.9762430939226512,trailed,1.2762430939226497,4,2025-11-26 08:00:00
SUSDT,hidden_bearish,short,3.0,tp,3.1818181818181737,1,2025-11-28 15:00:00
SUSDT,hidden_bearish,short,0.4241379310344793,trailed,0.7241379310344821,14,2025-11-29 22:00:00
SUSDT,hidden_bearish,short,0.43333333333333146,trailed,0.8000000000000037,3,2025-11-30 08:00:00
SUSDT,hidden_bearish,short,0.9499999999999965,trailed,1.2499999999999942,3,2025-12-01 21:00:00
SUSDT,hidden_bearish,short,1.2000000000000162,trailed,1.5000000000000173,2,2025-12-02 07:00:00
SUSDT,hidden_bearish,short,0.7000000000000138,trailed,1.0000000000000198,2,2025-12-07 03:00:00
SUSDT,hidden_bearish,short,1.2555555555555495,trailed,1.5555555555555574,2,2025-12-08 17:00:00
SUSDT,hidden_bearish,short,3.0,tp,6.588235294117695,1,2025-12-15 12:00:00
RESOLVUSDT,hidden_bearish,short,-1.0,loss,0.0,1,2025-10-05 00:00:00
RESOLVUSDT,hidden_bearish,short,0.9083333333333341,trailed,1.2083333333333335,2,2025-10-10 00:00:00
RESOLVUSDT,hidden_bearish,short,1.950000000000019,trailed,4.750000000000026,2,2025-10-16 06:00:00
RESOLVUSDT,hidden_bearish,short,1.0684210526315816,trailed,2.0,2,2025-10-16 16:00:00
RESOLVUSDT,hidden_bearish,short,0.5235294117647029,trailed,0.823529411764705,4,2025-10-18 01:00:00
RESOLVUSDT,hidden_bearish,short,1.1023668639053295,trailed,1.751479289940834,6,2025-11-04 11:00:00
RESOLVUSDT,hidden_bearish,short,-1.0,loss,0.31223844033887915,9,2025-11-08 18:00:00
RESOLVUSDT,hidden_bearish,short,0.7726612170753866,trailed,1.0726612170753869,3,2025-11-12 14:00:00
RESOLVUSDT,hidden_bearish,short,0.5956692913385881,trailed,1.3444881889763782,2,2025-11-15 07:00:00
RESOLVUSDT,hidden_bearish,short,0.44960127591706367,trailed,0.749601275917065,5,2025-11-20 21:00:00
RESOLVUSDT,hidden_bearish,short,-1.0,loss,0.5431235431235426,6,2025-11-23 23:00:00
RESOLVUSDT,hidden_bearish,short,3.0,tp,6.634188034188043,1,2025-11-26 08:00:00
RESOLVUSDT,hidden_bearish,short,0.7447530864197527,trailed,1.3564814814814825,2,2025-11-27 04:00:00
RESOLVUSDT,hidden_bearish,short,1.1358974358974345,trailed,1.435897435897435,9,2025-11-28 05:00:00
RESOLVUSDT,hidden_bearish,short,2.178527607361972,trailed,2.4785276073619755,2,2025-11-29 04:00:00
RESOLVUSDT,hidden_bearish,short,1.1189646831156246,trailed,1.5374939525882925,5,2025-11-29 21:00:00
RESOLVUSDT,hidden_bearish,short,0.5028248587570586,trailed,0.8028248587570586,3,2025-12-06 21:00:00
RESOLVUSDT,hidden_bearish,short,0.4434869739478971,trailed,0.7434869739478946,4,2025-12-09 16:00:00
RESOLVUSDT,hidden_bearish,short,0.7364963503649727,trailed,1.0364963503649698,3,2025-12-10 07:00:00
RESOLVUSDT,hidden_bearish,short,0.9863636363636417,trailed,1.2863636363636397,3,2025-12-11 14:00:00
ZECUSDT,hidden_bearish,short,0.6678260869565208,trailed,1.014492753623188,2,2025-10-07 08:00:00
ZECUSDT,hidden_bearish,short,1.1631396357328678,trailed,1.542064180398953,2,2025-10-12 07:00:00
ZECUSDT,hidden_bearish,short,0.6106813996316746,trailed,1.0681399631675883,2,2025-10-14 22:00:00
ZECUSDT,hidden_bearish,short,0.49159049360146134,trailed,0.8180987202925037,3,2025-10-23 17:00:00
ZECUSDT,hidden_bearish,short,-1.0,loss,0.6552687697624832,14,2025-10-28 21:00:00
ZECUSDT,hidden_bearish,short,0.7279765777488626,trailed,1.4398178269355881,4,2025-11-02 08:00:00
ZECUSDT,hidden_bearish,short,0.5041315990818649,trailed,0.8041315990818654,5,2025-11-12 02:00:00
ZECUSDT,hidden_bearish,short,0.5944037308461027,trailed,0.8944037308461018,4,2025-11-18 03:00:00
ZECUSDT,hidden_bearish,short,1.374145299145308,trailed,1.6741452991453085,3,2025-11-30 07:00:00
ZECUSDT,hidden_bearish,short,0.5300857365549513,trailed,0.8300857365549508,8,2025-12-01 21:00:00
ZECUSDT,hidden_bearish,short,-1.0,loss,0.6375121477162301,4,2025-12-02 10:00:00
ZECUSDT,hidden_bearish,short,0.4133802816901415,trailed,0.7133802816901411,16,2025-12-06 23:00:00
ZECUSDT,hidden_bearish,short,0.4643171806167418,trailed,0.7643171806167411,2,2025-12-12 18:00:00
ZECUSDT,hidden_bearish,short,2.002370340356566,trailed,2.3023703403565654,4,2025-12-14 10:00:00
ZECUSDT,hidden_bearish,short,0.640217391304351,trailed,0.9402173913043492,4,2025-12-16 00:00:00
ADAUSDT,hidden_bearish,short,0.4185628742515001,trailed,0.7185628742514977,8,2025-10-03 05:00:00
ADAUSDT,hidden_bearish,short,-1.0,loss,0.0,1,2025-10-05 01:00:00
ADAUSDT,hidden_bearish,short,-1.0,loss,0.48314606741572597,3,2025-10-08 13:00:00
ADAUSDT,hidden_bearish,short,0.8944444444444604,trailed,1.1944444444444573,2,2025-10-09 22:00:00
ADAUSDT,hidden_bearish,short,0.5243877019280868,trailed,0.8243877019280855,2,2025-10-11 19:00:00
ADAUSDT,hidden_bearish,short,0.7096745822339489,trailed,1.009674582233948,4,2025-10-16 05:00:00
ADAUSDT,hidden_bearish,short,0.5507462686567346,trailed,1.0149253731343435,4,2025-10-18 20:00:00
ADAUSDT,hidden_bearish,short,1.8267605633802881,trailed,2.1267605633802833,2,2025-10-20 14:00:00
ADAUSDT,hidden_bearish,short,0.6041666666666642,trailed,0.9843750000000074,2,2025-10-22 13:00:00
ADAUSDT,hidden_bearish,short,2.000699300699282,trailed,2.8951048951048763,3,2025-11-04 14:00:00
ADAUSDT,hidden_bearish,short,1.2230769230769343,trailed,2.000000000000017,2,2025-11-09 07:00:00
ADAUSDT,hidden_bearish,short,1.0010752688172104,trailed,1.3010752688172096,5,2025-11-14 07:00:00
ADAUSDT,hidden_bearish,short,0.6375876577840068,trailed,0.937587657784008,5,2025-11-14 18:00:00
ADAUSDT,hidden_bearish,short,0.4007299270073089,trailed,1.0583941605839475,20,2025-11-15 04:00:00
ADAUSDT,hidden_bearish,short,0.7246913580246969,trailed,1.0246913580246955,5,2025-11-15 16:00:00
ADAUSDT,hidden_bearish,short,0.5709677419354834,trailed,0.8709677419354888,2,2025-11-16 02:00:00
ADAUSDT,hidden_bearish,short,1.779365079365071,trailed,2.1746031746031633,3,2025-11-22 01:00:00
ADAUSDT,hidden_bearish,short,3.0,tp,3.4651162790697967,1,2025-11-28 15:00:00
ADAUSDT,hidden_bearish,short,0.4804878048780563,trailed,0.9756097560975636,2,2025-11-29 20:00:00
ADAUSDT,hidden_bearish,short,1.2476190476190585,trailed,1.7619047619047739,3,2025-12-04 07:00:00
ADAUSDT,hidden_bearish,short,0.49999999999999495,trailed,1.099999999999999,2,2025-12-10 19:00:00
ADAUSDT,hidden_bearish,short,-1.0,loss,0.0,2,2025-12-16 07:00:00
XPLUSDT,hidden_bearish,short,0.9879213483146024,trailed,2.122191011235949,3,2025-10-01 00:00:00
XPLUSDT,hidden_bearish,short,1.4445742904841459,trailed,2.126878130217035,5,2025-10-01 10:00:00
XPLUSDT,hidden_bearish,short,-1.0,loss,0.0,5,2025-10-01 20:00:00
XPLUSDT,hidden_bearish,short,1.1770114942528718,trailed,1.658045977011491,2,2025-10-03 07:00:00
XPLUSDT,hidden_bearish,short,-1.0,loss,0.6623853211009179,7,2025-10-03 22:00:00
XPLUSDT,hidden_bearish,short,0.5113074204946993,trailed,0.8113074204947008,4,2025-10-08 08:00:00
XPLUSDT,hidden_bearish,short,0.8401869158878481,trailed,1.1401869158878488,4,2025-10-10 03:00:00
XPLUSDT,hidden_bearish,short,1.8842105263157858,trailed,2.701754385964907,2,2025-10-16 11:00:00
XPLUSDT,hidden_bearish,short,1.0116438356164386,trailed,1.3116438356164382,75,2025-10-17 15:00:00
XPLUSDT,hidden_bearish,short,0.4195121951219422,trailed,0.7195121951219429,3,2025-10-18 21:00:00
XPLUSDT,hidden_bearish,short,-1.0,loss,0.6035502958579865,3,2025-10-21 10:00:00
XPLUSDT,hidden_bearish,short,-1.0,loss,0.6635354397950473,6,2025-11-04 19:00:00
XPLUSDT,hidden_bearish,short,1.230120481927706,trailed,1.7349397590361346,2,2025-11-08 23:00:00
XPLUSDT,hidden_bearish,short,0.5144329896907132,trailed,0.8144329896907143,3,2025-11-12 20:00:00
XPLUSDT,hidden_bearish,short,1.2733944954128458,trailed,1.573394495412846,6,2025-11-14 06:00:00
XPLUSDT,hidden_bearish,short,0.42602739726027417,trailed,0.7260273972602738,2,2025-11-14 19:00:00
XPLUSDT,hidden_bearish,short,0.4582417582417547,trailed,0.7802197802197776,8,2025-11-15 13:00:00
XPLUSDT,hidden_bearish,short,0.527586206896553,trailed,0.8275862068965516,2,2025-12-02 06:00:00
XPLUSDT,hidden_bearish,short,0.5,trailed,1.5333333333333297,3,2025-12-16 09:00:00
SEIUSDT,hidden_bearish,short,-1.0,loss,0.0,1,2025-10-05 00:00:00
SEIUSDT,hidden_bearish,short,-1.0,loss,0.5355871886120989,55,2025-10-17 21:00:00
SEIUSDT,hidden_bearish,short,0.430061349693251,trailed,0.9018404907975424,2,2025-10-22 13:00:00
SEIUSDT,hidden_bearish,short,0.7529247910863512,trailed,1.4428969359331463,17,2025-10-28 02:00:00
SEIUSDT,hidden_bearish,short,3.0,tp,3.434782608695653,1,2025-10-28 17:00:00
SEIUSDT,hidden_bearish,short,0.859999999999997,trailed,1.3333333333333297,6,2025-11-04 11:00:00
SEIUSDT,hidden_bearish,short,0.981250000000003,trailed,1.2812500000000042,3,2025-11-04 22:00:00
SEIUSDT,hidden_bearish,short,0.40588235294117475,trailed,0.7058823529411759,9,2025-11-22 04:00:00
SEIUSDT,hidden_bearish,short,-1.0,loss,0.6129032258064574,26,2025-11-22 16:00:00
SEIUSDT,hidden_bearish,short,0.6130434782608802,trailed,1.0434782608695725,2,2025-11-25 05:00:00
SEIUSDT,hidden_bearish,short,1.8250000000000322,trailed,2.1250000000000218,2,2025-11-27 01:00:00
SEIUSDT,hidden_bearish,short,0.5684210526315786,trailed,0.8684210526315796,14,2025-11-28 20:00:00
SEIUSDT,hidden_bearish,short,0.8666666666666564,trailed,1.166666666666664,3,2025-11-29 11:00:00
SEIUSDT,hidden_bearish,short,3.0,tp,4.999999999999893,1,2025-12-12 14:00:00
SEIUSDT,hidden_bearish,short,2.3987951807228844,trailed,3.07831325301204,2,2025-12-15 13:00:00
0GUSDT,hidden_bearish,short,1.028671328671325,trailed,1.3286713286713223,2,2025-10-04 23:00:00
0GUSDT,hidden_bearish,short,0.7573870573870516,trailed,1.3614163614163592,3,2025-10-07 03:00:00
0GUSDT,hidden_bearish,short,1.1161554192229066,trailed,1.4161554192229062,12,2025-10-08 14:00:00
0GUSDT,hidden_bearish,short,3.0,tp,3.0878378378378586,2,2025-10-15 03:00:00
0GUSDT,hidden_bearish,short,3.0,tp,3.7175925925926214,1,2025-10-16 12:00:00
0GUSDT,hidden_bearish,short,0.5328637295081957,trailed,0.8328637295081966,29,2025-10-17 11:00:00
0GUSDT,hidden_bearish,short,0.5955453149001532,trailed,0.8955453149001539,14,2025-10-18 02:00:00
0GUSDT,hidden_bearish,short,0.6960937500000108,trailed,1.191406250000006,2,2025-10-23 16:00:00
0GUSDT,hidden_bearish,short,0.46134122287968515,trailed,0.8954635108481289,3,2025-10-24 12:00:00
0GUSDT,hidden_bearish,short,-1.0,loss,0.25277777777777866,3,2025-11-01 07:00:00
0GUSDT,hidden_bearish,short,0.7071301247771848,trailed,2.0837789661319057,2,2025-11-04 10:00:00
0GUSDT,hidden_bearish,short,0.7062263129399026,trailed,1.0062263129399012,2,2025-11-06 04:00:00
0GUSDT,hidden_bearish,short,1.226796161947106,trailed,1.5267961619471073,14,2025-11-13 06:00:00
0GUSDT,hidden_bearish,short,0.901793721973088,trailed,1.811659192825113,2,2025-11-20 12:00:00
0GUSDT,hidden_bearish,short,-1.0,loss,0.0,1,2025-12-01 19:00:00
0GUSDT,hidden_bearish,short,0.6749857873791912,trailed,1.0028425241614576,3,2025-12-06 07:00:00
0GUSDT,hidden_bearish,short,0.40886075949367834,trailed,0.9810126582278502,5,2025-12-06 18:00:00
0GUSDT,hidden_bearish,short,0.5151658767772611,trailed,1.2274881516587755,2,2025-12-07 06:00:00
DOODUSDT,hidden_bearish,short,1.0900000000000125,trailed,2.060000000000017,2,2025-10-02 03:00:00
DOODUSDT,hidden_bearish,short,0.8219512195121909,trailed,1.12195121951219,2,2025-10-06 13:00:00
DOODUSDT,hidden_bearish,short,0.49133699879307996,trailed,0.7913369987930803,6,2025-10-08 08:00:00
DOODUSDT,hidden_bearish,short,0.5133874239350945,trailed,0.9026369168357042,3,2025-10-08 18:00:00
DOODUSDT,hidden_bearish,short,1.0050521691378367,trailed,1.4568918176825925,2,2025-10-11 18:00:00
DOODUSDT,hidden_bearish,short,0.4078189300411501,trailed,0.8559670781892993,4,2025-10-19 03:00:00
DOODUSDT,hidden_bearish,short,-1.0,loss,0.3948035487959431,11,2025-10-26 12:00:00
DOODUSDT,hidden_bearish,short,0.4500000000000018,trailed,0.7500000000000018,3,2025-11-04 10:00:00
DOODUSDT,hidden_bearish,short,1.7612244897959255,trailed,4.3265306122449125,4,2025-11-04 20:00:00
DOODUSDT,hidden_bearish,short,-1.0,loss,0.05891354246365576,4,2025-11-09 10:00:00
DOODUSDT,hidden_bearish,short,0.4656250000000008,trailed,0.8359375000000049,2,2025-11-12 02:00:00
DOODUSDT,hidden_bearish,short,-1.0,loss,0.0,8,2025-11-16 00:00:00
DOODUSDT,hidden_bearish,short,0.7508474576271081,trailed,1.0508474576271103,6,2025-11-29 11:00:00
DOODUSDT,hidden_bearish,short,-1.0,loss,0.37410071942446005,9,2025-12-01 14:00:00
DOODUSDT,hidden_bearish,short,-1.0,loss,0.6551724137931041,47,2025-12-08 04:00:00
LRCUSDT,hidden_bearish,short,0.5238420652999184,trailed,0.8397873955960496,7,2025-10-03 04:00:00
LRCUSDT,hidden_bearish,short,-1.0,loss,0.5958904109589,8,2025-10-04 18:00:00
LRCUSDT,hidden_bearish,short,0.5799999999999966,trailed,0.8800000000000003,23,2025-10-17 15:00:00
LRCUSDT,hidden_bearish,short,0.5655913978494642,trailed,0.865591397849466,9,2025-10-19 00:00:00
